alpha3code,image_timestamp,avg_ssm_mm,avg_susm_mm,month,year,platform,country,country_clean,alpha2code,numeric,continet_code,area_km2
GHA,2019-02-28 12:00:00+00:00,4.109258651733398,24.470186233520508,2,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-02-28 12:00:00+00:00,4.109258651733398,24.470186233520508,2,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-03 12:00:00+00:00,3.426027536392212,23.77467918395996,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-03 12:00:00+00:00,3.426027536392212,23.77467918395996,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-06 12:00:00+00:00,4.173958778381348,23.113319396972656,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-06 12:00:00+00:00,4.173958778381348,23.113319396972656,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-09 12:00:00+00:00,9.267669677734375,32.25271224975586,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-09 12:00:00+00:00,9.267669677734375,32.25271224975586,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-12 12:00:00+00:00,5.67132043838501,39.900760650634766,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-12 12:00:00+00:00,5.67132043838501,39.900760650634766,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-15 12:00:00+00:00,8.996752738952637,42.18135070800781,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-15 12:00:00+00:00,8.996752738952637,42.18135070800781,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-18 12:00:00+00:00,8.13662052154541,50.41423034667969,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-18 12:00:00+00:00,8.13662052154541,50.41423034667969,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-21 12:00:00+00:00,9.869089126586914,57.76755905151367,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-21 12:00:00+00:00,9.869089126586914,57.76755905151367,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-24 12:00:00+00:00,8.631123542785645,59.12560272216797,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-24 12:00:00+00:00,8.631123542785645,59.12560272216797,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-27 12:00:00+00:00,10.012420654296875,59.405853271484375,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-27 12:00:00+00:00,10.012420654296875,59.405853271484375,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-30 12:00:00+00:00,14.267127990722656,67.76300048828125,3,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-03-30 12:00:00+00:00,14.267127990722656,67.76300048828125,3,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-02 12:00:00+00:00,13.535918235778809,79.75425720214844,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-02 12:00:00+00:00,13.535918235778809,79.75425720214844,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-05 12:00:00+00:00,13.446113586425781,84.83521270751953,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-05 12:00:00+00:00,13.446113586425781,84.83521270751953,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-08 12:00:00+00:00,15.222661972045898,94.01329803466797,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-08 12:00:00+00:00,15.222661972045898,94.01329803466797,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-11 12:00:00+00:00,15.266227722167969,92.1446304321289,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-11 12:00:00+00:00,15.266227722167969,92.1446304321289,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-14 12:00:00+00:00,13.7445707321167,94.19171142578125,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-14 12:00:00+00:00,13.7445707321167,94.19171142578125,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-17 12:00:00+00:00,15.722612380981445,94.49049377441406,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-17 12:00:00+00:00,15.722612380981445,94.49049377441406,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-20 12:00:00+00:00,15.380967140197754,93.648681640625,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-20 12:00:00+00:00,15.380967140197754,93.648681640625,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-23 12:00:00+00:00,18.98833465576172,101.83354187011719,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-23 12:00:00+00:00,18.98833465576172,101.83354187011719,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-26 12:00:00+00:00,16.453460693359375,104.80059051513672,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-26 12:00:00+00:00,16.453460693359375,104.80059051513672,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-29 12:00:00+00:00,18.615400314331055,110.26395416259766,4,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-04-29 12:00:00+00:00,18.615400314331055,110.26395416259766,4,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-02 12:00:00+00:00,19.061044692993164,111.87210083007812,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-02 12:00:00+00:00,19.061044692993164,111.87210083007812,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-05 12:00:00+00:00,17.06497573852539,116.61810302734375,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-05 12:00:00+00:00,17.06497573852539,116.61810302734375,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-08 12:00:00+00:00,19.61443328857422,118.33598327636719,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-08 12:00:00+00:00,19.61443328857422,118.33598327636719,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-11 12:00:00+00:00,18.0306396484375,119.12914276123047,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-11 12:00:00+00:00,18.0306396484375,119.12914276123047,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-14 12:00:00+00:00,18.4897518157959,113.04064178466797,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-14 12:00:00+00:00,18.4897518157959,113.04064178466797,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-17 12:00:00+00:00,18.676254272460938,117.9581069946289,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-17 12:00:00+00:00,18.676254272460938,117.9581069946289,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-20 12:00:00+00:00,20.28654670715332,119.33634948730469,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-20 12:00:00+00:00,20.28654670715332,119.33634948730469,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-23 12:00:00+00:00,19.93641471862793,119.12122344970703,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-23 12:00:00+00:00,19.93641471862793,119.12122344970703,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-26 12:00:00+00:00,19.149398803710938,122.1742935180664,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-26 12:00:00+00:00,19.149398803710938,122.1742935180664,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-29 12:00:00+00:00,20.493515014648438,120.83238220214844,5,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-05-29 12:00:00+00:00,20.493515014648438,120.83238220214844,5,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-01 12:00:00+00:00,20.68752098083496,124.9865493774414,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-01 12:00:00+00:00,20.68752098083496,124.9865493774414,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-04 12:00:00+00:00,17.27674674987793,117.42143249511719,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-04 12:00:00+00:00,17.27674674987793,117.42143249511719,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-07 12:00:00+00:00,19.965425491333008,119.38270568847656,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-07 12:00:00+00:00,19.965425491333008,119.38270568847656,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-10 12:00:00+00:00,18.952007293701172,117.31986999511719,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-10 12:00:00+00:00,18.952007293701172,117.31986999511719,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-13 12:00:00+00:00,19.159408569335938,114.8609619140625,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-13 12:00:00+00:00,19.159408569335938,114.8609619140625,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-16 12:00:00+00:00,17.766756057739258,114.48568725585938,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-16 12:00:00+00:00,17.766756057739258,114.48568725585938,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-19 12:00:00+00:00,14.575762748718262,106.06625366210938,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-19 12:00:00+00:00,14.575762748718262,106.06625366210938,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-22 12:00:00+00:00,16.241127014160156,101.2952880859375,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-22 12:00:00+00:00,16.241127014160156,101.2952880859375,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-25 12:00:00+00:00,19.370363235473633,110.8246841430664,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-25 12:00:00+00:00,19.370363235473633,110.8246841430664,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-28 12:00:00+00:00,17.385576248168945,107.4671859741211,6,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-06-28 12:00:00+00:00,17.385576248168945,107.4671859741211,6,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-01 12:00:00+00:00,17.251617431640625,107.7970962524414,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-01 12:00:00+00:00,17.251617431640625,107.7970962524414,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-04 12:00:00+00:00,18.62095069885254,108.65444946289062,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-04 12:00:00+00:00,18.62095069885254,108.65444946289062,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-07 12:00:00+00:00,17.489810943603516,107.29120635986328,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-07 12:00:00+00:00,17.489810943603516,107.29120635986328,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-10 12:00:00+00:00,15.727421760559082,104.10595703125,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-10 12:00:00+00:00,15.727421760559082,104.10595703125,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-13 12:00:00+00:00,15.96396255493164,100.46508026123047,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-13 12:00:00+00:00,15.96396255493164,100.46508026123047,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-16 12:00:00+00:00,15.339906692504883,95.64971160888672,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-16 12:00:00+00:00,15.339906692504883,95.64971160888672,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-19 12:00:00+00:00,20.361616134643555,103.88457489013672,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-19 12:00:00+00:00,20.361616134643555,103.88457489013672,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-22 12:00:00+00:00,18.43667221069336,112.1156997680664,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-22 12:00:00+00:00,18.43667221069336,112.1156997680664,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-25 12:00:00+00:00,19.03860092163086,112.33729553222656,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-25 12:00:00+00:00,19.03860092163086,112.33729553222656,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-28 12:00:00+00:00,18.637399673461914,109.4037857055664,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-28 12:00:00+00:00,18.637399673461914,109.4037857055664,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-31 12:00:00+00:00,17.9962215423584,109.42216491699219,7,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-07-31 12:00:00+00:00,17.9962215423584,109.42216491699219,7,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-03 12:00:00+00:00,17.759408950805664,108.74034118652344,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-03 12:00:00+00:00,17.759408950805664,108.74034118652344,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-06 12:00:00+00:00,15.927827835083008,102.37195587158203,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-06 12:00:00+00:00,15.927827835083008,102.37195587158203,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-09 12:00:00+00:00,14.347458839416504,95.46064758300781,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-09 12:00:00+00:00,14.347458839416504,95.46064758300781,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-12 12:00:00+00:00,12.351192474365234,86.2711181640625,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-12 12:00:00+00:00,12.351192474365234,86.2711181640625,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-15 12:00:00+00:00,12.318310737609863,78.92434692382812,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-15 12:00:00+00:00,12.318310737609863,78.92434692382812,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-18 12:00:00+00:00,13.50137996673584,78.05183410644531,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-18 12:00:00+00:00,13.50137996673584,78.05183410644531,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-21 12:00:00+00:00,13.94955825805664,77.69622802734375,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-21 12:00:00+00:00,13.94955825805664,77.69622802734375,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-24 12:00:00+00:00,15.594419479370117,82.95286560058594,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-24 12:00:00+00:00,15.594419479370117,82.95286560058594,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-27 12:00:00+00:00,13.94791316986084,80.58145904541016,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-27 12:00:00+00:00,13.94791316986084,80.58145904541016,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-30 12:00:00+00:00,17.59498405456543,83.25543212890625,8,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-08-30 12:00:00+00:00,17.59498405456543,83.25543212890625,8,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-02 12:00:00+00:00,18.470624923706055,97.37892150878906,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-02 12:00:00+00:00,18.470624923706055,97.37892150878906,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-05 12:00:00+00:00,16.591796875,97.9046859741211,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-05 12:00:00+00:00,16.591796875,97.9046859741211,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-08 12:00:00+00:00,19.8160343170166,104.45333862304688,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-08 12:00:00+00:00,19.8160343170166,104.45333862304688,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-11 12:00:00+00:00,18.798477172851562,106.56368255615234,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-11 12:00:00+00:00,18.798477172851562,106.56368255615234,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-14 12:00:00+00:00,18.532724380493164,108.3024673461914,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-14 12:00:00+00:00,18.532724380493164,108.3024673461914,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-17 12:00:00+00:00,19.979068756103516,108.58792877197266,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-17 12:00:00+00:00,19.979068756103516,108.58792877197266,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-20 12:00:00+00:00,19.540996551513672,114.35737609863281,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-20 12:00:00+00:00,19.540996551513672,114.35737609863281,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-23 12:00:00+00:00,18.963998794555664,114.67716217041016,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-23 12:00:00+00:00,18.963998794555664,114.67716217041016,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-26 12:00:00+00:00,19.79380989074707,113.92334747314453,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-26 12:00:00+00:00,19.79380989074707,113.92334747314453,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-29 12:00:00+00:00,18.788921356201172,114.20384216308594,9,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-09-29 12:00:00+00:00,18.788921356201172,114.20384216308594,9,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-02 12:00:00+00:00,20.84633445739746,117.24971008300781,10,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-02 12:00:00+00:00,20.84633445739746,117.24971008300781,10,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-05 12:00:00+00:00,20.909074783325195,120.78840637207031,10,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-05 12:00:00+00:00,20.909074783325195,120.78840637207031,10,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-08 12:00:00+00:00,21.318500518798828,122.58329772949219,10,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-08 12:00:00+00:00,21.318500518798828,122.58329772949219,10,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-11 12:00:00+00:00,22.594316482543945,123.70098114013672,10,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-11 12:00:00+00:00,22.594316482543945,123.70098114013672,10,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-14 12:00:00+00:00,19.32487678527832,123.45466613769531,10,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-14 12:00:00+00:00,19.32487678527832,123.45466613769531,10,2019,cities4forests,Ghana,Ghana,GH,288,AF,238533.0
GHA,2019-10-17 12:00:00+00:00,19.464153289794922,118.64824676513672,10,2019,afr100,Ghana,Ghana,GH,288,AF,238533.0
